cleaned,is_satirical
"Macron vend la région PACA au Qatar pour faire "" un vrai barrage au RN """,1
"Élisabeth Vidal décide de renommer tous les étudiants "" islamo-gauchiasses """,1
Michel Fourniret AVAIT ÉTÉ VACCINÉ !,1
Mort de Michel Fourniret: 30% de baisse des actions de la DH et de Sudpresse,1
Michel Fourniret est mort,1
Un vacciné du Covid est mort en Belgique !,1
Une vaccinée du Covid est morte en Belgique !,1
"Pour ne plus se faire piquer par les moustiques, il s'injecte du poison dans les veines et meurt 3 heures après",1
Idées de crafts à faire avec les enfants pendant le confinement,1
Rénover sa maison : par où commencer ?,1
"Les blagues sur la 5G et le Vaccin désormais interdites par l'Agence Nationale de l'Humour "" On en a gros """,1
Annonce franco-britannique : le Tunnel sous la Manche va être rebouché,1
L'intégralité du jugement Michelle Martin – Sudpresse en cassation,1
"Le CAC 40, c'est quoi ?",1
3 raisons pour acheter la cryptomonnaie à long terme,1
Les frontières de la France inscrites au Patrimoine Mondial de l'UNESCO,1
Amazon lance son service funéraire,1
Réservez dès maintenant vos places pour la Boum 3,1
David et Laura – L'héritage du Prince Philip ?,1
Les boissons pétillante bientôt interdite dans les rues,1
Le nouveau vaccin Américain implante une puce pour traquer la population !,1
Flash info : Jean Lassalle est complétement sobre dans les rues de Paris !!,1
Crise Covid: Emmanuel Macron veut présenter ses excuses au peuple français,1
[Covid-19] Un nouveau variant congolais double la taille du pénis et du clitoris,1
BENZEMA REMPLACE GIROUD EN EQUIPE DE FRANCE! DESCHAMPS L'ANNONCE EN PRESSE,1
MARINE LE PEN SE MARIE AVEC UN ALBINOS,1
Jean-Luc Mélenchon candidat à l'élection présidentielle Bolivienne !,1
4 façons de créer un logo animé gratuit incroyable,1
Majorque : Quels sites découvrir ?,1
Triac : Excellent conducteur du courant électrique,1
Ce nouveau Iznogoud ne fait pas du tout rire les Belges,1
Thomas Pesquet a ramené le Covid-19 dans l'ISS. Le virus est dans l'espace grâce à la 🇫🇷,1
Reconstruction (presque) à l'identique,1
COUP DE TONNERRE DANS LE FOOTBALL BELGE,1
Yves Reigner est mort,1
La France investit 9 milliards d'euros dans l'avion en papier d'Airbuse,1
Valls à la LICRA: Un alternateur sur le corps de Simone Veil pourrait fournir tout Paris en électricité,1
Ségolène Royal arrêtée par l'armée birmane,1
"Alexander, un influenceur belge qui humilie Vincent Flibustier (avec la complicité de la RTBF)",1
"Olivier Duhamel s'explique: "" Ce petit inceste, c'était un poisson d'avril """,1
Ecole à la maison : un père de famille en burn out après un exercice de géométrie,1
Le Prince Philip a remporté le Goulag !,1
Manuel Valls demande à Elizabeth II s'il peut avoir la place de Prince,1
FLASH NEWS: Décès du Prince Philip,1
"Palpatine est mort, toujours rien pour Luke et Leia",1
😱L'héritage de David & Laura retrouvé au Palais Vivienne chez Pierre-Jean Chalençon ! 😱,1
Le coffre de Benalla retrouvé au Palais Vivienne chez Pierre-Jean Chalençon,1
"Gagnante de l'Euro millions, Sophie Pétronin souhaite tout reverser à l'état islamique",1
MaClasse: Blanquer relance la polémique en parlant d'une situation impensable d'élèves plus sérieux que d'habitude,1
"Crash des serveurs du CNED, Pierre-Jean Chalençon dément être à l'origine d'un nouveau poisson d'avril",1
La présidente de la commission Ursula Vonderleyen ne se fera pas avoir une 2eme fois,1
"Il lance une ola pour "" mettre l'ambiance "" dans un vaccinodrome : 3 morts et 72 blessés",1
Comment passer le printemps en toute sérénité ?,1
"Julien Doré, un chanteur belge envoie une requête au Roi pour son spectacle",1
Les auteurs du cambriolage chez Bernard Tapie portent plainte pour escroquerie,1
Kim Jong Un aperçu au restaurant de Chalençon pour fêter le bicentenaire de Napoléon!,1
"Jawad s'explique sur les dîners clandestins : "" Christophe Leroy avait besoin d'un commis de cuisine, j'ai voulu rendre service. """,1
"Ma classe à la maison: Jean-Michel Blanquer dénonce des hackers russes qui ont voulu voler les cours de math de Timéo, 6 ans",1
Toutes les captures d'écran du site du club privé de Chalençon et Christophe Leroy dans cet article !,1
Paris : des crackhead aux superpouvoirs menacent de mettre fin au monde,1
"T-shirt "" Football supports CHANGE "", les Ouïghours remercient la Belgique d'utiliser leur coton",1
Pierre-Jean Chaleçon et Christophe Leroy placés en garde à vue,1
Des sacrifices rituels réalisés en non-mixité par l'Unef au nom de l'islamogauchisme suscitent l'indignation,1
"Pierre-Jean Chalençon s'indigne "" Tout les restaurants n'ont qu'à devenir des Clubs ! """,1
Blagues pourries du 1er Avril: la peine de mort rétablie uniquement ce jeudi pour les contrevenants,1
Macron annonce qu'il consulte sur Doctolib,1
"Didier Raoult, son Mea Culpa",1
"Astronomie – la Terre ne serait ni ronde, ni plate, mais en forme de triangle isocèle",1
"Japan expo annulée, il tente de mettre fin à ses jours avec un katana en plastique",1
La musique psychédélique : Se défoncer avec des sons,1
Comment protéger votre téléphone contre les logiciels malveillants,1
Patrick Juvet est mort,1
🔞Une sextape entre Mbappé et une Star de la chanson française fait SCANDALE (VIDEO 😱👇),1
Mort du créateur de One piece: Vague de suicides au Japon,1
Zidane de retour en équipe de France ?,1
La série H fait son grand retour tant attendu,1
La potion magique du druide de la France insoumise sera-t-elle le coup d'éclat de la présidentielle ?,1
Kosovo – Serbie: Au bord d'une troisième guerre Mondiale,1
Un OVNI stationne au dessus de la tour Eiffel à Paris,1
Brigitte Macron souhaite proscrire la commercialisation de la Playstation 5 en France,1
ANNONCE IMMINENTE D'EMMANUEL MACRON ! DECOUVREZ TOUS LES DETAILS,1
Un groupe privé sur les réseaux sociaux créé pour un achat groupé de dictionnaires,1
"Un nouveau variant détecté chez les fans de Francis Lalanne "" Ils ont perdu le goût et l'ouïe """,1
JDG un youtubeur Français dans la tourm(n)ente,1
Les habitants de la colline du crack pourront bientôt vacciner,1
Les présidentielles 2022 sont reportés à 2026 pour cause de pandémie,1
Présidentielle 2022 : Philippe Croizon annonce sa candidature,1
Présidentielle 2022 : François Fillon annonce sa candidature,1
"Présidentielles 2022, 2026, 2030, 2034, 2038 : Marine Le Pen annonce sa candidature",1
Présidentielle 2022 : Cyril Hanouna annonce sa candidature,1
Présidentielle 2022 : Loanna annonce sa candidature,1
Présidentielle 2022 : Christine Boutin annonce sa candidature,1
Présidentielle 2022 : Manuel Valls annonce sa candidature,1
Présidentielle 2022 : Nadine Morano annonce sa candidature,1
Georges-Louis Bouchez n'est en fait qu'un personnage de François Pirette,1
Présidentielle 2022 : Vladimir Poutine impose sa candidature,1
Pierre Ménès prochain ministre de l'intérieur ?,1
"Le Coronavirus refuse de contaminer Sardou "" Je n'ai pas besoin d'une autre chanson pour vanter mon savoir-faire """,1
Le Coronavirus a attrapé Sardou,1
"Donovan invité par la Chine pour rétablir la "" véritée vrée "" sur la situation des Ouïghours",1
"Nordpresse est bien concurrent de Sudpresse, c'est la cour d'appel de Liège qui le confirme (JUGEMENT A LIRE)",1
"Ouverture de la chasse au consommateur de cannabis, 2021 sera une saison morose",1
Vladimir Poutine invite Joe Biden à prendre le thé,1
"Morandini attaque PPDA en justice : "" Le gros dégueulasse à la télé c'est moi ! """,1
"Toutes les pilules contraceptives INTERDITES, considérées comme + dangereuses que le vaccin AstraZeneca",1
"Variant breton du Coronavirus: il se soigne à l'alcool pur, les Bretons rassurés",1
Quels sont les bienfaits de l'huile CBD et dois-je courir m'en procurer,1
Le transfert de malades écologique désormais proposé aux familles,1
"Circoncision interdite en France à partir du 1er Septembre, annonce le gouvernement",1
"Nordpresse a retrouvé Monique, la seule personne à avoir aimé les Césars 2021",1
La dernière vidéo de Mathieu Sommet était en fait une réponse à un défi de Marine Le Pen,1
"La Boom, le festival belge qui veut lancer la révolution contre la dictature sanitaire contrôlée par Bill Gates",1
Plan catastrophe national : Des inondations qui pourraient atteindre jusqu'à 30 mètres en Belgique. La liste des communes touchées,1
"Une école en Wallonie oblige les ""décolletés et blouses très courtes""(pour toutes et tous !)",1
Comment devenir intéressant du jour au lendemain ?,1
Génération identitaire revendique l'incendie du data center qui contenait la réforme de l'orthographe inclusive,1
Bolsonaro demande à Sarkozy d'arrêter de chialer,1
Le football moderne est belge,1
Le groupe Section Dassault ne se reformera plus,1
""" 100k vues sur une vidéo anti-corruption "" McFly et Carlito acceptent le défi de Nicolas Sarkozy",1
Sarkozy en prison : des barreaux resserrés pour empêcher toute tentative d'évasion,1
Deux ans de prison avec sursis pour Nicolas Sarkozy et un an ferme pour Paul Bismuth,1
Interview exclusive de Kadhafi au 20h de TF1,1
Les héroïnomanes demandés en renfort pour administrer les vaccins contre la COVID-19,1
Les laboratoires français travaillent sur un vaccin contre l'islamo-gauchisme,1
"Dissolution : "" Génération Identitaire "" se reforme 1h après en "" Identitaire Génération """,1
Pourquoi recourir à des services de traduction?,1
"Le Gouvernement annonce un nouveau dispositif intitulé "" un jour = une connerie """,1
France : Couvre feu à partir de 14h30 jusque 6h30,1
Résumé de Castex à 18H: RIENG,1
Nicolas Sarkozy a bien reçu son bracelet électronique,1
Bruxelles interdira les 4 roues au sein de la ville à partir de 2022,1
Trump se présente aux éléctions présidentielles du Mexique,1
"Kadhafi très triste de la condamnation de son ami Sarkozy "" J'espère qu'il va me rembourser quand même """,1
"Sarkozy décide d'être cohérent et refuse l'aménagement de peine, il va en prison",1
SARKOZY RECONNU COUPABLE !! (VIDEO) 😱😂😂,1
"Mr Propre devient "" Propre """,1
Perseverance découvre des traces de platisme sur Mars,1
Echec de la prise de la colonne de la Bastille par Francis Lalanne et ses partisans,1
"NE PAS PUBLIER ! Mort de Loana, la philosophe et nageuse",1
CORONAVIRUS et PS5: Le nouveau variant qui inquiète les autorités,1
Brigitte Macron approchée par les Youteubeurs Mac Kye et Rocco pour tourner un clip,1
PHOTOSHOP GO: Les meilleurs montages des chimpanzés,1
"Evry: Benjamin Griveaux a une nouvelle maison, qui appartenait auparavant à… M _ _ _ _ _ V_ _ _ _ _ 😱",1
Melania Trump conseille des lavements au Coca Cola pour revigorer la flore intestinale,1
"Emmanuel Macron lance un défi à Éric Zemmour "" une émission sans prononcer le mot arabe et je me rase la tête """,1
"[EXCLU] Johnny Hallyday aperçu sur Mars, le chanteur préparerait sa prochaine tournée des adieux",1
Persévérance n'aurait trouvé aucune trace d'intelligence chez Bernard Henri-Lévy,1
Xavier Dupont de Ligonnès quitte Daft Punk,1
"Cet homme n'a jamais aimé Daft Punk "" Il s'agit d'un sujet tabou, il vaut mieux être zoophile ou socialiste qu'avouer ça """,1
Christine Boutin maintient sa participation au tournoi de beach-volley du Qatar,1
L'IHU-Méditerrannée décerne son Grand Prix annuel à Didier Raoult,1
"USA : Fake Snow, nouveau complot de Bill Gates ? Ou comment les américains découvrent la sublimation et les états de la matière",1
Les Daft Punk annoncent leur séparation définitive,1
Les Daft Punk : Fin pour le duo de DJ,1
Les Daft Punk : Clap de fin,1
Les Daft Punk annoncent la fin du groupe,1
"Les Daft Punk, c'est terminé",1
Les Daft Punk annoncent leur séparation,1
"Vianney, dit "" VIVI "" est viré de THE VOICE !",1
Les Daft Punk se séparent (vidéo),1
"McFly et Carlito proposent qu'à 67 millions de vues, Macron démissionne",1
"Des SDF vaccinés utilisés comme relais-wifi par la 5G ? C'est le projet de la Start-Up "" CONNECTEZ NOS SDF """,1
La chasse aux islamo-gauchistes autorisée à partir de ce dimanche,1
La sextape de Marine Le Pen et Gérald Darmanin sera diffusée en deuxième partie de soirée,1
"Jean-Marie Bigard représentera la France à l'Eurovision avec son titre "" Complotiste """,1
"Copify, l'application où vous pouvez choisir la chanson sur laquelle vous faire interpeller",1
"Xavier Dupont de Ligonnès prochainement chroniqueur chez Hanouna "" Ses proches sont terrassés """,1
Un chimpanzé nous raconte sa technique astucieuse pour identifier les cons en rue,1
Perseverance découvre des traces anciennes d'islamo-gauchisme,1
La NASA annonce avoir découvert un variant martien,1
Les journalistes applaudissent les habits neufs du Président,1
Le JT de TF1 piraté par des HACKERS de la team JPP,1
Emmanuel Macron a pris du poids,1
"Depuis qu'elle est vaccinée, elle capte la 5G et voit TOUT CE QUE VOUS FAITES SUR INTERNET",1
Comment faire connaissance avec une jeune fille sur le site Omegle et ses versions alternatives des chats vidéo?,1
Jean-Marie Le Pen adopte Gérald Darmanin,1
Résumé du débat Marine Le Pen – Gerald Darmanin,1
Gerald Darmanin remporte le débat des Primaires du Rassemblement National,1
Marine Le Pen classée à l'extrême gauche après son débat avec Gerald Darmanin,1
"Débat Darmanin/Le Pen: Le vainqueur est déjà connu, c'est l'extrême droite",1
"Claire O'Petit: "" Les étudiants peuvent faire des économies en mangeant un jour sur 2 """,1
Le professeur de Trappes était en fait François Lenglet avec une perruque,1
"Lassée de la zone 30 de Bruxelles, cette runneuse décide de courir à l'allure des voitures !",1
Hauts-de-France : les départements où l'on compte le plus de chats par foyers,1
Le PSG va racheter l'Olympique de Marseille,1
"Gérard Larcher veut mettre la France "" au régime "", parce que le faire tout seul "" c'est trop dur """,1
La location de ministre désormais possible depuis le site de l'Élysée,1
Ciel orange: Un essai de Chemtrails lancé par le professeur Raoult ?,1
"Asselineau accusé d'agressions sexuelles, Macron lui propose de devenir ministre de l'intérieur",1
Le petit Grégory n'était en fait qu'un nain sociopathe de 22 ans et est revenu pour se venger !,1
"Ouverture de la rétrospective consacrée à Romain Dalgantier, ce penseur méconnu",1
Logiciels de gestion de livraison,1
EXCLU : le PSG ne sera pas relégué cette saison,1
Limoges : Il ouvre son restaurant et fait salle pleine,1
Une étude démontre que 100% des gens sont pour le confinement des autres,1
8 des 35 français tirés au sort sont décédés du Coronavirus,1
QAnon était une opération marketing d'une chaîne de restauration rapide qui a mal tourné,1
BENZEMA ENFIN DE RETOUR EN ÉQUIPE DE FRANCE !!,1
"Avec l'arrivée de la 5G, un célèbre labo belge dévoile enfin ses réelles intentions !",1
ILS NE VEULENT PAS QUE VOUS LE SACHIEZ! Les plus de 35 ans protégés de ce nouveau virus grâce à cette invention!,1
"Macron annonce l'ouverture totale (Bars, Restaurants, Concerts) les 30 et 31 février avant un reconfinement total",1
"Dissolution de Génération Identitaire : "" Traquer des migrants est réservé aux forces de l'ordre """,1
Brève: Joe Biden a retiré le bouton Coca Light pour un bouton Pepsi,1
Nouvelles mesures : masque à la maison et journal de 20h avancé à 18h,1
""" Péter sera dorénavant interdit dans les transports en commun "" annonce le premier ministre",1
Un monde nouveau sans files d'attente,1
"Manuella Vallah, la première femme trans à vouloir devenir ambassadeur de France aux États-Unis",1
Une première: Une femme de ménage trans à la maison Blanche,1
"[Vraie info] La police est appelée pour stopper une rave party, c'étaient des vieux en file pour se faire vacciner",1
Suicide collectif de tous les QAnon après l'investiture de Biden: Le QI moyen mondial en hausse de 2%,1
5 personnes âgées décédées après avoir été lavées dans un EPADH,1
"Didier Raoult persiste : "" Jean-Pierre Bacri n'est pas mort ! """,1
Joe Exotic gracié par Donald Trump,1
Le Prix d'Amérique disputé sans jockey,1
"Jack Lang: "" Je me suis toujours opposé à la pédophilie, excepté une fois au chalet """,1
Donald Trump gracie tous les prisonniers des États-Unis et les libère à la veille de l'investiture de Joe Biden,1
💗Bruno Le Maire : son amour pour Emmanuel Macron,1
[Vraie info] ☢ Raoult avoue lui même que l'hydroxychloroquine ne fonctionne pas ☢,1
Comment se préparer pour un stage ?,1
Des Ouïghours enfin relâchés dans les Pyrénées,1
"On a passé des tas de personnalités à travers l'appli ToonMe, la 4eme va vous étonner !",1
L'Assurance Maladie prend en charge 50% des interventions médiatiques,1
Quel cadeau offrir à une mère de famille ?,1
"[Vraie info] Le Shaman QAnon entre en grève de la faim "" Parce qu'il n'y a pas de nourriture Bio en prison """,1
Trump was impeached by the 25th Amendment to the US Constitution,1
Trump a été destitué par le 25e amendement de la constitution américaine,1
Déjà 9 oscars pour le controversé remake du Patient Anglais,1
QAnon l'affirme: Le PAPE a été arrêté,1
LA POLICE LE DÉTESTE : Cet homme arrive à échapper aux contrôles avec une astuce toute simple !,1
Donald Trump également banni de Dofus,1
"2021 : Après Sachoir, thonteux et croiver sont sur la liste des ajouts au dictionnaire !!",1
Ca va être tout blanc,1
Les Teufeurs Bretons ont poussé la teuf un peu trop loin ce soir,1
Le nouveau président américain a pris le pouvoir en renversant le Sénat,1
Premier Screenshot de Far Cry 6,1
"Après la rave-party fasciste au Capitol, la crainte d'une diffusion massive de la.e covid-19",1
La maison Blanche vient d'être frappée par le vaisseau QAnon,1
Cambriolage au siège du PS: 3 euros 50 et un vieux livre de Jaurès dérobés au siège du parti,1
Des radars automatique installés sur les réseaux sociaux pour flasher les commentaires,1
Faites vous vacciner et lisez Nordpresse directement dans votre tête !,1
"Sachoir, verbe du 3 groupe, entre officiellement dans le dictionnaire",1
"Déçu, il arrête d'écrire des articles nordpresse car il n'y a plus le nombre de vues sur l'article ! [ouin ouin]",1
Boire de la lave protégerait définitivement contre le Covid-19,1
L'année 2021 commence sur des chapeaux de roux,1
Disruption totale: La France choisit la vaccination aléatoire,1
"Afida Turner, Jean-Marie Bigard et Sylvain Durif tirés au sort pour analyser la stratégie vaccinale",1
Jumet : Mohamed finalement arrêté,1
Le nouvel album de Christophe Marley va vous étonner,1
Disparition d'Adobe Flash : pourquoi la communauté s'indigne,1
Un nouveau vaccin est disponible via la société Umbrella,1
Il faudra être vacciné pour voter en 2022,1
"A raison de 100 vaccinations par jour, nous serons tirés d'affaire dans 1800 ans",1
Une femme trouve une souris dans son paquet de pâtes ! Tonteux !,1
Macron embauche Trump pour construire le barrage de 2022,1
Nouvelle exclu pour la PS5: FIFA98 Remastered officiellement annoncé par SONY!,1
"Incendie dans une usine d'homéopathie, une vague de caramel inoffensif coule sur la Bretagne",1
Jean-Pierre Fanguin aime se travestir. Les vêtements appartiennent à sa maman,1
Jean-Pierre Fanguin et Laurent Louis s'associent pour lancer un business qui va vous rendre riche,1
Claude Brasseur mis en bière,1
Les déplacements en avion autorisés seulement si les hublots sont ouverts,1
"Napoléon Bonaparte à Waterloo "" j'aurais dû envoyé des policiers dans la bataille """,1
Nouveau mutant covid: toute l'équipe d'Umbrella vous souhaite de joyeuses fêtes,1
Belgique : la police met fin à une lockdown party. Les 100 fêtards étaient sortis à 20h pour applaudir le personnel soignant,1
Aperçu des meilleurs VPN pour cette année 2020,1
Comment ne pas dépasser 6 à table ? La recette de Xavier Dupont de Ligonnès,1
Finalement François BAYROU était Haut Commissaire aux plans de tables !!,1
Marlène SCHIAPPA nomme François BAYROU haut commissaire au plan Q,1
BRICO DEPOT nomme François BAYROU haut commissaire au plan d'travail,1
BREAKING NEWS : Les théories Qanon classées comme maladies mentales par l'OMS,1
"Finalement, la cocaïne ne protègerait pas du Covid",1
La chanteuse Adele est décédée,1
Macron sera soigné à l'hydroxychloroquine par le Professeur Raoult,1
Noël : Brigitte Macron devra manger sa bûche seule dans la cuisine,1
L'agenda de Sarkozy brûlé par erreur avec les cahiers de doléances,1
Quelles sont les bonnes huiles alimentaires pour vous ?,1
Chine : Début de la vaccination au Covid sur les enfants,1
"Armando le gentil trafiquant, "" voulait juste être sympa """,1
La nouvelle PS5 prendra votre température pour fonctionner,1
"Nicolas Dupont Aignan sur la limite de 6 au nouvel an: "" Qui a autant d'amis ?? """,1
La décision UNIQUE AU MONDE prise par Poutine pour faire respecter le confinement !,1
Les fans de Star Wars aux anges: Disney annonce une série sur Jar Jar Binks,1
SpaceX lance son nouveau projet : la 5G en câblé sur la lune,1
Événement : Pulev VS Joshua dans un match de boxe des champions,1
"Annonce de Jean CASTEX : La prime de noël sera versée entre le 15 et 16 décembre, mais sans argent dedans !",1
Vaccin contre le Covid-19: Un cornichon lui pousse dans le nombril,1
La première vaccinée du Covid-19 en Angleterre a une antenne 5G qui pousse dans son oreille,1
"Après avoir reçu le président AL-SISSI, Macron souhaite inviter AL-NONON",1
Les loups autorisés à prélever 10 chasseurs par jour,1
Meilleur site de trading : tout savoir pour bien choisir !,1
Kaamelott : le film sortira finalement sur Salto,1
Roselyne Bachelot commande 50 millions de vaccins anti Aya Nakamura,1
Lockdown partouze : la Hongrie s'oppose au déboulonnement des statues de József Szájer,1
Un mystérieux monolithe est également apparu à Roubaix,1
Valéry Giscard d'Estaing est mort,1
Le youtubeur Macron mettra sa nouvelle vidéo en ligne à 20h,1
"Lockdown Partouze: "" Il m'a dit vouloir se faire des PCR, je pensais pas que c'était des Plans Culs Réguliers """,1
"Le père du député partouzeur est fier "" ce n'est pas sa faute, il a herité de ma kette """,1
Covid Partouze à Bruxelles: Jean-Marie Le Pen était présent,1
La Reine d'Angleterre est décédée du Covid-19,1
"Bouteflika conseille à Trump de reconnaître sa défaite "" Il faut accepter de perdre """,1
"Affaire Michel Zecler: ""Les policiers ont eu peur du noir """,1
Joséphine Ange gardien était dans le public du grand prix de Barhein,1
4 voyous font des câlins à un policier. Des images insoutenables,1
Déconfinement: Jean CASTEX ré ouvre les salles de cinéma … mais les projections seront interdites !!,1
Coronavirus : Interdiction d'emballer les cadeaux de noël. Gare aux contrôles !,1
Le bêtisier 2020 diffusé à partir du 24 décembre pour une durée indéterminée,1
"Eric Zemmour est formel : il faut interdire le groupe "" Louvain-La-Mecque """,1
L'incineration de Madonna a bien eu lieu hier à Rio de Janeros en Argentine,1
Par Quels Moyens Peut-on Localiser l'iPhone de Quelqu'un ?,1
"Le Vlaams Belang est formel; "" Louvain-la-mec "" est bien plus extrême!",1
"Louvain-Le-Mec, des nazis qui mangent du carton au coeur d'une université belge",1
"Alexander de Croo "" Je ne sais pas c'est compliqué """,1
"Mort de Maradona, rien pour Davido et Laurana",1
Madonna est morte selon les médias argentins,1
Décès de Maradona : le cours de la cocaïne s'effondre de 150 % en une heure,1
Covid-21: Un submersible chinois est descendu à plus de 10.000 mètres sous la mer pour rechercher des virus inconnus enfouis sous les sédiments,1
Procès Bismuth : l'argent libyen a aussi servi à acheter des albums de Carla,1
"Évacuation de migrants à Paris : ██████ ████████ évoque des images "" choquantes """,1
TF1 diffuse le Gendarme dans une version adaptée à la loi Darmanin,1
"Interview exclusive d'un castor : "" Ça va être dur à vendre le barrage en 2022 """,1
L'huile de CBD : quels bienfaits et critères de choix ?,1
"De Pétain à Staline, quel sera le nom du futur porte-avions français?",1
"Ce lillois de 65 ans viole une jument, elle tombe enceinte de lui. Les photos du bébé vont vous dégoûter",1
Il a signalé Nordpresse : Nos chimpanzés ont rasé sa ville avec une bombe nucléaire,1
Les clémentines corses retirées de la vente en métropole,1
"Coronavirus : pour séduire les jeunes, le vaccin pourra se sniffer",1
"Floutage des policiers : la loi "" sécurité globale "" s'appliquera aussi aux images d'archives",1
Le Premier Flic de France lui aussi devra donc être flouté en permanence,1
"En Belgique, le syndrome de Peter est renommé syndrome de Mathieu (ou de Michel)",1
Cet homme est tellement platiste qu'il croit que sa femme est plate,1
Darmanin durcit les contrôles d'attestation,1
Uber Eats propose désormais des livraisons depuis les restos du coeur,1
"Jonathan Daval change encore de version "" C'est Nordahl Lelandais et Xavier Dupont de Ligonnès qui ont tué Alexia """,1
"Alexandre Benalla avoue tout "" J'étais l'amant de Jonathan Daval """,1
"Un lanceur d'alertes raconte : "" Le COVID a été créé pour décimer les pauvres et pour faire peur aux gens vu qu'il n'existe pas """,1
"Daval, la série sera le dernier caméo de Stan Lee",1
"Jean-Marie Bigard prône la vaccination anti-Covid et son slogan est "" Allez tous vous faire inoculer """,1
Masques obligatoires à domicile : des contrôles-surprises sont prévus dès demain,1
L'enseigne lumineuse de la place De Brouckère rachetée par Lotus,1
"La véritable identité des chats, le DOCUMENTAIRE QUI DERANGE 🙊🙉🙈",1
Apple développe son propre vaccin contre le Covid-19 : CovidOS,1
"Après Instagram, snapchat, Facebook, Excel annonce aussi le lancement de stories",1
Macron annonce une prime de 500€ pour l'élite ayant respecté le confinement,1
Le chauffeur de taxi du documentaire Hold-Up s'est fait recruter comme porte-parole du gouvernement Macron,1
"Kim Glow est décédée après une injection de Botox, un assassinat selon les Pro-Raoult",1
Belgique : Courcelles impose le port du masque aux foetus,1
"Un laboratoire homéopathique annonce un vaccin efficace à 0,0000000000001%",1
Les témoins de Jéhovah autorisés à sortir pour maintenir un moral de merde,1
Il écrit que Hold-UP est un DOCUMENTEUR et devient humoriste pour Quotidien,1
Fête de 300 personnes dans le Val-de-Marne: 300 X 135 euros d'amende pour le propriétaire: 40.500 euros à payer,1
"Incroyable, il fait tourner le jeu Doom sur une nanopuce 5G du vaccin !",1
[Scandale] Des traces de nanoparticules RFID retrouvées dans la chloroquine du pr. Raoult,1
CoviX : le vaccin à nano particule 5G Open Source !,1
Le colonel Reyel promu général,1
L'importance des visioconférences dans le télétravail,1
Environnement : Edouard Philippe achève sa mutation en blaireau,1
"Exclusif : Bob Marley est vivant, il vend des slips",1
Pfizer confirme que le vaccin est efficace à 100% sur le gain des actionnaires,1
Hillary Clinton demande également un recomptage des voix dans les états perdus en 2016,1
"CyberPunk 2077 n'a en fait jamais été en développement, avoue CD Project",1
Congrès franco-turque: Noël sera célébré le jour de l'Aïd,1
Épuration dans l'Éducation nationale : Jean-Michel Blanquer sera tondu en place publique,1
"Trump tente de vendre la Californie pour remporter l'élection, un mystérieux homme masqué l'en empêche",1
E. Macron reçoit le Prix Nobel de la Paix 2020 pour ses efforts dans le combat contre la haine,1
Coronavirus : les vieux seront abattus selon la tradition islamique,1
5G : SFR envisage d'utiliser les micro-ondes domestiques comme antennes-relais suite à une recrudescence de sabotages de ses antennes,1
La reconnaissance faciale développée par Bill Gates pour détecter les individus non vaccinés est perturbée par l'utilisation des masques,1
""" Une femme "" devient la 47e présidente des États-Unis",1
"Pour conserver la Présidence, Donald Trump a changé de nom pour "" Joe Biden """,1
"Trump lance une bombe nucléaire sur la Pensylvanie, l'Arizona et le Nevada",1
Kim Jong Un offre l'asile politique à Donald Trump,1
"Inspiré par Donald Trump, la Belgique décide de ne dépouiller qu'un seul bulletin",1
"USA : enfermé dans les toilettes de la Maison Blanche avec un otage, Donald Trump refuse de sortir",1
Donald Trump demande à ce qu'on recommence l'élection via l'article 420 du Code éléctoral,1
Donald Trump fait appel à Denis Brognart pour recompter ses voix!,1
"Malheureusement, le nouveau président des USA est un Américain",1
"Joe Biden félicite le nouveau président Barack Obama "" C'est la première fois qu'on a un président noir ! """,1
"Joe Biden est mort pendant la nuit, Trump est automatiquement réélu",1
Breaking News : Jimmy Carter est élu Président des États-Unis,1
"Incroyable : un carolo a planté un billet de 50€ dans son jardin, 10 ans plus tard le résultat va vous étonner",1
Emmanuel Macron en télétravail depuis la Chine,1
Kim Jul-Un va bien,1
Jonald Bidump devient le nouveau président des États-Unis,1
Confinement : la chasse aux intermittents du spectacle est autorisée,1
"Kanye West élu président de Findus "" J'adore les bitonnets de poisson """,1
"Après avoir excellé dans le bide politique, Manuel Valls change de nom pour Manuel Biden",1
Le rappeur Kanye West élu président des États-Unis,1
Robinette est le nouveau président des USA,1
Manuel Valls élu 46ème président des États-Unis d'Amérique!,1
Trump gagne la Virginie,1
Biden gagne la Floride !,1
Biden gagne la Californie,1
Trump gagne l'Indiana,1
Le nouvel an reporté au 18 avril 2021,1
Pourquoi investir en bourse en ligne ?,1
Attentat à Vienne: Tous les habitants de la Vienne sont retranchés chez eux,1
Lutte contre l'intégrisme : le gouvernement va dissoudre la chaîne Youtube du JDG,1
Donald Trump réélu à la présidence des Etats-Unis,1
"Pour faire chier Erdogan, Macron l'appelera désormais "" le Kurde """,1
Happy Hours : les bouteilles d'alcool à 200€ dès 17h dans les supermarchés,1
"Lotus remplace le nom ""Spéculoos"" par ""Biscovfefe""",1
L'OMS lance le Confi-Score et note E le confinement actuel,1
Coronavirus : le gouvernement Castex interdit tous les décès jusqu'au 5 avril,1
"Bruno Le Maire demande de faire fermer les rayons non-essentiels des supermarchés: "" Alcools, Chocolat, Textile, Tampons… """,1
"Pour rester ouvertes pendant le confinement, des églises proposent désormais du vin de messe à leurs "" clients """,1
