cleaned,is_satirical
L'OTAN va parachuter 200 000 promesses de soutien à l'Ukraine,1
"Si Poutine continue ses attaques, BHL menace d'enlever le dernier bouton de sa chemise",1
Ukraine – Elle croit viser un sanglier et abat un char russe,1
"Après avoir effectué plus de 150 autotests, son corps développe une 3e narine",1
"À 34 ans, il se résout à retirer de ses amis Facebook son correspondant allemand",1
Prison ferme pour l'homme qui avait oublié sa carte de fidélité du magasin,1
Décathlon lance le premier casque de vélo qui ne fait pas une tête de gland,1
Vladimir Poutine accuse l'Ukraine d'avoir volontairement situé son pays à proximité des frontières russes,1
"Pour 88% des téléspectateurs, le meilleur souvenir des JO reste le Super Bowl",1
Élections – Les bulletins des non-vaccinés ne compteront que pour un demi vote,1
Grèves RATP : 17 utilisateurs en panique après la fermeture de la ligne 3 bis,1
Nos astuces pour tout cramer,1
La Poste crée une appli qui permet de suivre la perte de son colis en direct,1
"Après la neige, Pékin va utiliser de la démocratie artificielle",1
Vincent Bolloré rachète le collectif StopBolloré,1
Magie : Eric Antoine recalé de Poudlard pour la 15ème année de suite,1
"Al-Khelaïfi : "" Il ne faut pas que le football vienne gâcher cette grande fête de l'argent """,1
"Face à Baba : Dorénavant, les candidats débattront uniquement en onomatopées",1
JO : Succès mitigé pour le lancer d'Ouïghours,1
Il brise la routine de son tour du monde en s'accordant un CDD de 6 mois à la Défense,1
Ukraine – Les 10 meilleurs bunkers selon TripAdvisor,1
""" Convois de la liberté "" : Florian Philippot décroche in extremis son permis poids lourds",1
"Pour se donner une image plus sympathique, Goldman Sachs devient Jean-Jacques Goldman Sachs",1
Il montre une photo de ses enfants alors qu'on ne lui a rien demandé,1
Encore un stylo quatre-couleurs jeté sans avoir utilisé ni le vert ni le rouge,1
Sondage : 78% des Français aimeraient hiberner jusqu'à la fin du 2nd tour,1
"Pour gagner en popularité, une star hésite encore entre rencontrer un enfant leucémique ou tétraplégique",1
"Qui est Wushu, le panda milliardaire qui finance la campagne de Yannick Jadot ?",1
Un Français sur 2 vivrait dans la peur d'être ajouté dans un nouveau groupe WhatsApp,1
Crise du coronavirus en Chine : la quarantaine allégée de 60 à 45 ans pour les opposants politiques,1
Francs-maçons et polenta : l'enquête qui dérange,1
"Bretagne : Pour permettre le passage du super yacht de Jeff Bezos, la pointe du Finistère sera démontée",1
"Pékin 2022 – Emmanuel Macron appelle à "" ne pas politiser les génocides """,1
"Face au scandale, Orpéa s'engage à désormais changer les couches de ses résidents une fois par semaine",1
Elections: Jean Lassalle a bel et bien obtenu ses 500 bouteilles de pinard,1
"Après 10 ans de relation, ils sautent le pas et prennent enfin une carte UGC Illimité Duo",1
Inégalités : De plus en plus difficile pour les millionnaires de s'offrir un jet privé,1
Turquie : Un citoyen incarcéré pour avoir dessiné une caricature d'un loukoum,1
""" Goût pétrole "" et "" excréments "" seraient les deux dernières saveurs à ne pas exister en chips",1
"Tendances modes : Armée russe, Printemps-été 2022",1
78% des Français d'accord pour remplacer la Primaire populaire de la gauche par un combat au katana,1
Alpes-Maritimes : Eric Ciotti met en place des tests PCR d'islamo-gauchisme gratuits,1
Les auto-écoles proposeront désormais de rouler sur son moniteur dans le métavers,1
"Astronomie : après son rachat par Amazon, la Grande Ourse s'appellera désormais "" la grande Jeff Bezos """,1
"Emmanuel Macron assure ne pas vouloir les 45h/semaine pour les jeunes, mais "" les 75 """,1
France – Elle devient la première personne à lire le livre qu'on lui a offert pour Noël,1
Manuel Valls en garde à vue pour ne pas avoir dit du bien d'Emmanuel Macron depuis trois jours,1
10 hippopotames qui ont mieux réussi leur vie que vous,1
François Bayrou tente un comeback en disant avoir très envie d'enquiquiner les non-vaccinés,1
"Affaire Djokovic : en réponse à l'Australie, le gouvernement Serbe expulse 2 kangourous du zoo de Belgrade",1
Présidentielle – Anne Hidalgo accuse Christiane Taubira de vouloir lui voler sa défaite,1
Inégalités – Bernard Arnault entame une grève de la faim de 20 minutes pour demander à être plus taxé,1
Eric Zemmour souhaite le retour de l'uniforme chez GiFi,1
"Jean-Michel Blanquer présente ses excuses "" à tout le corps enseignant "" depuis sa piscine privée aux Maldives",1
Charleville-Mézières Papers : Qui sont ces smicards qui cachent leur argent à La Banque Postale ?,1
Ligue 1 – Les Girondins de Bordeaux autorisés à jouer avec un second gardien de but,1
Dehors,1
Covid – Olivier Véran annonce que le protocole d'isolement sera uniquement applicable à ceux qui le comprennent,1
Test : êtes-vous un jeune avec Zemmour ou avez-vous déjà fait l'amour ?,1
Élection 2022 : Emmanuel Macron annonce avoir enfin terminé son programme pour sa campagne de 2017,1
Var : retrait de permis pour avoir écouté du Francky Vincent avec 0 gramme d'alcool dans le sang,1
Jean-Luc Mélenchon ouvert à une primaire avec lui-même,1
Élection présidentielle : les candidats devront désormais récolter 500 parrainages d'élus d'En Marche,1
Emmanuel Macron précise que la nouvelle pièce de 2 euros pourra aussi être utilisée par les pauvres,1
Anne Hidalgo prend la résolution de ne pas descendre en dessous de 1% dans les sondages,1
Gérard Depardieu renonce au Dry January après avoir découvert le goût de l'eau plate,1
Nos 100 conseils pour emmerder les Français,1
Fact-check : Emmanuel Macron a-t-il vraiment fait une quenelle dans ses vœux pour la nouvelle année ?,1
Eric Ciotti fait un cauchemar dans lequel il voit un drapeau algérien sous l'Arc de triomphe,1
Fact check : Les gens veulent-ils vraiment que vous passiez une ‘bonne année' ?,1
Emmanuel Macron annonce que le pass vaccinal devient obligatoire pour accéder aux centres de vaccination,1
Nancy : Le cours d'éducation sexuelle clairement influencé par les expériences négatives de la prof,1
Leur histoire d'amour prend fin après avoir découvert qu'ils n'ont pas eu le même vaccin,1
Comment les cheminots ont fait chuter l'Empire romain,1
Un étudiant en virologie crée un nouveau virus dangereux afin d'éviter Noël en famille,1
Test : quel cadeau de Noël raté êtes-vous ?,1
Nouvelle polémique autour des 364 jours de chômage du Père Noël,1
Arnaud Montebourg appelle tous les candidats de droite pour leur demander de se retirer,1
"Valérie Pécresse : "" être français, c'est mettre le lait avant les céréales dans son bol """,1
Sondage : Les Français considèrent que les remarques racistes sont acceptables à partir de 75 ans,1
Manuel Valls annonce son ralliement au futur président de la République,1
Horoscope 13 décembre 2021,1
Arnaud Montebourg affirme avoir en sa possession l'Anneau unique pour unir tous les candidats de la gauche,1
Personnalité de l'année 2021 : le fromage fondu,1
Elle retire les voyelles de son nom de famille et devient introuvable sur les réseaux sociaux,1
Santé : Michel Cymes recommande aux Français de lui faire un massage des pieds,1
Afghanistan : Une famille entière sauvée grâce à la pause pipi du pilote de drone,1
Un ostréiculteur tombe dans un parc à huitres et meurt dévoré,1
Les lutins du Père Noël posent nus dans un calendrier de l'Avent pour dénoncer leurs conditions de travail,1
5 remèdes de grand-mère pour agrandir votre pénis,1
La France annonce la vente de 80 scies à os à l'Arabie saoudite,1
10 activités ludiques pour s'occuper après avoir perdu une primaire,1
"La Fnac va proposer un rayon ""banalités"" pour les cadeaux à destination des gens dont vous n'avez rien à foutre",1
"Xavier Bertrand : "" Après mûre réflexion, j'ai décidé de renoncer à la primaire """,1
"Après le loup, un député socialiste aperçu dans les Yvelines",1
"Jaloux, le variant Delta propose un octogone au variant Omicron",1
"Sur son lit de mort, il se dit qu'il a vraiment bien bossé pour son entreprise",1
Cet article est réservé aux abonnés,1
Il obtient enfin le stage d'observation de ses rêves au Gorafi,1
Lionel Messi retrouve un Ballon d'or sous son canapé en passant l'aspirateur,1
"Emmanuel Macron : "" Je suis le seul candidat crédible capable de s'y retrouver dans le bordel que j'ai laissé """,1
"À court d'eau bénite, le Pape renonce à cuisiner ses spaghettis",1
Nostalgie – Les meilleurs moments de la 4e vague,1
"L'allocution de Jean Castex, peur numéro 1 des moins de 75 ans",1
Nigeria : Des moustiques manifestent contre le vaccin de la malaria,1
Michael Bay viré de son documentaire animalier après avoir fait exploser un hippopotame,1
Anne Hidalgo passe accidentellement sa liste de soutiens politiques à la machine à laver,1
"Après son retour sur Terre, Thomas Pesquet bloqué dans des bouchons sur l'A6",1
"Ligue 1 : Face aux débordements, des Casques bleus bientôt déployés dans les stades français",1
Inflation – Les conseils des ultra-riches pour s'en sortir,1
Instagram – La story de lui en train de boxer ne fait peur à personne,1
"Pédocriminalité : les prêtres seront condamnés à 3 ""Notre Père"" et 10 ""Je vous salue Marie""",1
TEST : Êtes-vous polyamoureux(se) ou juste un(e) égoïste qui ne veut pas s'engager dans ses relations ?,1
Royal Canin utilisait des fumeurs pour tester ses croquettes,1
Jean-Michel Blanquer accuse le wokisme de posséder des armes de destructions massives,1
Les chasseurs proposent d'organiser des battues de chômeurs,1
La personne qui n'avait pas le temps pour boire un verre vient de binge-watcher 77 heures de séries Netflix,1
Test : Quel est votre nutriscore ?,1
Comment les bains de boue à bout se bouent sans tabou,1
Emmanuel Macron dément la vente de 3000 matelas 100% naturels à l'Arabie Saoudite,1
Deux fact-checkeurs meurent d'épuisement après avoir vérifié tous les propos de Michel Onfray,1
Un chasseur mordu par un randonneur qui l'avait confondu avec sa barre énergétique,1
Présidentielle : Anne Hidalgo creuse l'écart avec Jean Lassalle dans un nouveau sondage,1
"Selon une étude, les Français oui mais les Belges jamais",1
La police saisit 500 kilos de cocaïne martienne dans la capsule de Thomas Pesquet,1
La COP 26 s'engage à recycler les promesses des autres COP,1
"Soutenez les producteurs de miel français, donnez votre cérumen !",1
5 épisodes de Louis la Brocante pour patienter avant la sortie du second volet de Dune,1
JFK décale son arrivée à Dallas à cause d'une partie de golf avec Elvis et Michael Jackson,1
Inquiétude après que le gouvernement a proposé une idée qui ne soit pas un énième numéro vert,1
"""Les 10 ans du Gorafi"", toujours le livre le plus lu aux toilettes",1
Emmanuel Macron révèle à la presse la playlist Spotify du Premier ministre australien,1
La campagne électorale d'Anne Hidalgo relancée après un commentaire positif posté sur Facebook,1
Facebook change de nom et s'appellera désormais Skynet,1
Gorafi magazine : Nous avons demandé au diable la vraie valeur de l'âme de Pascal Praud,1
"Jean-Michel Blanquer "" Le wokisme est responsable de la hausse des prix de l'énergie, des pénuries et des fermetures de lits dans les hôpitaux """,1
"En tête dans les sondages, l'abstention refuse toujours de déclarer sa candidature",1
Les journalistes français préfèrent partir immédiatement au Soudan plutôt que de continuer à suivre la présidentielle,1
L'optimisation fiscale expliquée à votre enfant,1
Polémique après que Cthulhu a visé des journalistes avec un de ses tentacules,1
"Pour tenter de contrer Zemmour médiatiquement, Yannick Jadot abat deux éléphants",1
"Squid Game : On a toujours pas regardé, et alors ? Qu'est-ce que vous allez faire, hein ?",1
"En baisse dans les sondages, Anne Hidalgo propose une alliance à Jacques Cheminade",1
"Eh ça fait longtemps qu'on a pas dit du mal des Roms, non?",1
Son temps d'écran a triplé depuis qu'elle a accepté les notifications concernant son temps d'écran,1
Il adaptait ses convictions politiques en fonction des gens avec qui il dînait,1
Internet – Chez moi ça marche,1
"Elle surnomme ses amis ""les Parigots"" depuis qu'elle a acheté un appartement à Maisons-Alfort",1
Primaire de la gauche – Anne Hidalgo promet de doubler le nombre de promesses électorales,1
Himalaya: Une randonneuse trouve l'endroit parfait pour stresser à propos de son travail,1
"Pour s'évader de son quotidien, un employé de la Défense met un fond d'écran de la City",1
Les salades de chou oubliées au fond du frigo,1
"Selon un sondage, 17 Français ne seraient pas encore candidats à l'élection présidentielle",1
Fact-check : les multinationales recherchent-elles vraiment le profit ?,1
Médiapart révèle qu'Éric Zemmour aurait mangé un tajine au poulet en 2013,1
Présidentielle – Un premier sondage place Cthulhu au second tour,1
"Insolite – il n'affirme pas avoir été "" l'ami "" de Bernard Tapie",1
La tour Total vendue par un trader après une mauvaise manipulation,1
"Pour faire parler de lui, Nicolas Dupont-Aignan aurait soudoyé trois passants pour lui jeter des oeufs au visage",1
Pandora Papers : Une enquête dévoile que l'argent c'est chouette,1
L'Île aux Enfants interdit à son tour son espace aérien aux avions militaires français,1
Mozambique : Ah non finalement on ne connaît rien sur ce pays désolé,1
Dieu revend la Basilique de Saint-Denis après avoir appris qu'elle était squattée par un prêtre,1
20 méthodes de relaxation pour survivre à la présidentielle,1
5 lieux de rêve où se reposer après avoir détourné de grosses sommes d'argent,1
Emmanuel Macron se retrouve sans-abri après la revente en un clic de l'Elysée,1
Neymar déçu que la majorité des Français n'aient pas fait l'effort d'apprendre le portugais,1
"S'il est élu, Eric Zemmour propose de faire entrer le maréchal Pétain au Panthéon à la place de Jean Moulin",1
Il plaque son île déserte pour vivre son rêve d'habiter en banlieue,1
L'homme qui n'a pas regardé le débat Mélenchon / Zemmour,1
Le second tour de la primaire écologiste annulé après l'impression de bulletins de vote non recyclables,1
Le Covid 19 jaloux de la couverture médiatique accordée à Éric Zemmour,1
Crise des sous-marins australiens – Jean-Yves Le Drian décide de jeter tous ses albums de Kylie Minogue,1
La France annule à son tour un contrat avec l'Australie de 200.000 tonnes de boomerangs,1
Mécontent de ses nouvelles croquettes Jordan Bardella s'en prend au canapé de Marine Le Pen,1
Une start-up américaine veut ressusciter les électeurs socialistes,1
Bien choisir son sous-marin nucléaire,1
Censure médiatique – Pourquoi Gulli refuse toujours de donner la parole à Eric Zemmour,1
Les 35 euros d'augmentation du SMIC seront assujettis à l'impôt sur la fortune,1
Les meilleures cascades pour réussir dans la vie,1
Un couple décide d'avoir un bébé pour se préparer avant d'adopter un chien,1
L'agent secret Bob Saint-Clar porté disparu au cours d'une périlleuse dernière mission,1
"Éric Zemmour : ""Il y a plus d'étrangers en France qu'à l'étranger""",1
Test : votre année scolaire sera-t-elle pleine de succès ou êtes-vous François Bayrou ?,1
Bien choisir ses éléments de langage pour stigmatiser les pauvres,1
La police découvre 2500 écrans plats au domicile d'une famille qui touchait l'allocation rentrée scolaire,1
Yannick Jadot veut remplacer la province par un immense panneau solaire,1
Il profite de ses vacances pour découvrir 3 nouvelles régions et 5 défauts de ses amis,1
Jean-Michel Blanquer affirme que l'allocation rentrée scolaire sert à alimenter des comptes offshores,1
"À quelques heures de la clôture du mercato, le FC Kaboul peine toujours à attirer des joueurs",1
Anne Hidalgo demande aux cyclistes de ne pas dépasser les automobilistes pour éviter de les humilier,1
Test – Quelle déclaration inexacte de Jean-Michel Blanquer êtes-vous ?,1
Avec ou sans patates ?,1
Bernard-Henri Levy arrêté alors qu'il tentait de s'enterrer vivant au Panthéon,1
Leboncoin : Il achète de la ratatouille et reçoit un iPhone,1
Nos conseils pour redécorer son intérieur et ne plus penser à l'Afghanistan,1
Test – Êtes-vous un gouvernement taliban inclusif ?,1
Afghanistan : la France s'engage solennellement à accueillir 1 réfugié,1
"Pour rassurer tout le monde, les talibans promettent de lire le dernier rapport du GIEC",1
Présidentielle: Xavier Bertrand plus confiant que jamais après avoir été reconnu au Novotel d'Avignon,1
Faut-il la déchéance de nationalité pour ces gens qui n'ont pas d'avis sur Lionel Messi ?,1
Malgré la polémique C8 diffusera bien un film affirmant que la Terre est plate,1
Le vaccin à base de sang de Didier Raoult efficace à 93% selon une étude réalisée par Didier Raoult,1
Lionel Messi refuse finalement le PSG en découvrant le prix de l'immobilier parisien,1
Rentrée – Les élèves non-vaccinés seront obligés de porter le cartable de leurs camarades vaccinés,1
Le dérèglement climatique en fait-il trop ?,1
"JO – Suite à une panne de frein, un cycliste bloqué plus de 24 heures sur la piste du vélodrome de Tokyo",1
"Face à la dictature sanitaire, le Gorafi vous offre votre QR CODE EXCLUSIF",1
Tokyo 2021 – Un nageur russe disqualifié après la découverte de branchies derrière ses oreilles,1
Elle épouse son conseiller du service-client après 18 heures passées en ligne pour la résiliation d'une box internet,1
Tokyo 2021 – Tous les athlètes en kayak sur gazon déclarés médaille d'or ex-æquo,1
Les députés valident l'obligation du pass sanitaire pour accéder aux manifestations contre le pass sanitaire,1
Le fort de Brégançon loué deux semaines au youtubeur Emmanuel Macron,1
Spécial Sexo: Des variants chauds dans ta région !,1
Jeux Olympiques : Chaos attendu au 100×4 mètres nage libre,1
Un employé licencié après avoir été surpris en train d'envoyer des photos coquines à son chatbot RH,1
Nos conseils pour aller dans l'espace sans passer pour un connard,1
Vladimir Poutine se demande dans quelle poubelle de recyclage il doit jeter ses doses périmées de Novitchok,1
Rencontre avec ces gens qui aiment bien Manuel Valls,1
Francis Lalanne épuisé après avoir essayé pendant plus d'une heure d'attraper sa queue de cheval,1
Les castors lapons sont-ils hermaphrodites?,1
Richard Anconina accusé de ne jouer que dans des films avec Richard Anconina,1
Clara Luciani confirme qu'elle continuera à faire de la promo tant que vous n'avez pas acheté son album,1
Tour de France – Les coureurs autorisés à tirer au LBD pour éloigner la foule,1
Faut-il déréguler la polenta ?,1
Un misérable et pathétique virus s'avère incapable de créer un variant efficace,1
36 morts et 25 blessés graves après que quelqu'un a marché sur le pied de Véronique Rabiot,1
L'Iran accuse d'espionnage un homme qui consultait sa page Wikipédia,1
7 détergents à éviter au petit déjeuner,1
Classement annuel – Les meilleures dimensions où s'installer,1
France-Portugal : 70 kilos de blagues sur les maçons et les poils saisies dans les locaux des Grosses-Têtes,1
"Europe 1- Nouvelle inquiétude après que Vincent Bolloré a proposé de faire un "" gros méchoui "" avec les restes des journalistes",1
Un Parisien tente l'aventure de sa vie en prenant exceptionnellement le bus au lieu du métro,1
Vacances – Où partir sans croiser de pauvres,1
"Euro 2021 : Après le coca de Ronaldo, Paul Pogba retire des fûts de bière en pleine conférence de presse",1
Fin des restrictions COVID – Les Parisiens autorisés à nouveau à lécher les barres de métro,1
Les physiciens espèrent une candidature de Cheminade en 2022 pour scruter l'infiniment petit,1
"Selon une étude, les gros cons à vélo désormais plus nombreux que ceux en voiture",1
La RATP va installer plus d'écrans publicitaires pour aider les témoins d'agression à regarder ailleurs,1
Perquisition : où cacher son exemplaire de Mein Kampf ?,1
Un élève de CM1 découvre qu'il a 22 ans en regardant au fond d'un verre Duralex,1
Elle se rend compte qu'elle est adulte en achetant des pommes et un brocoli,1
L'identité secrète de Batman découverte après qu'il a fait assurer la Batmobile sous son vrai nom,1
Roland-Garros : POPOPO POPOPO PO POLOLO,1
Un interne en médecine reçoit trois doses d'AstraZeneca pour son bizutage de première année,1
En soutien à Emmanuel Macron chaque Français invité à se gifler lui-même ce soir à 20:00,1
Bac : 3 erreurs à ne pas commettre pour réussir l'épreuve de philosophie,1
TF1 rachète les droits de votre vie pour l'adapter en moins bien,1
Fin du télétravail – Le gouvernement menace d'envoyer l'armée contre les réfractaires,1
"Après le déconfinement et le retour des beaux jours, les Français inquiets de ne plus avoir de raisons de se plaindre",1
Les meilleures adresses pour de bonnes gencives de porcs,1
Mein Kampf – Que vaut le reboot 2021 ?,1
82% des Français favorables à ce que les frères Bogdanoff conservent leur masque après la pandémie,1
"Roland-Garros : Jo-Wilfried Tsonga "" perturbé par l'absence de pluie """,1
Eric Piolle en garde à vue après la découverte de magazines de centrales nucléaires cachés sous le matelas de son lit,1
Incendie : un père de famille brave les flammes pour sauver son écran plasma de 3 ans,1
"La police intercepte un "" go fast "" rempli d'idées de gauche",1
Les meilleures terrasses pour un resto-basket,1
Récréation : un CM1 échange un variant indien contre deux variants brésiliens et 5 variants anglais,1
"La réouverture de l'expression "" faire la nouba "" n'est pas d'actualité selon Jean Castex",1
"Depuis la crise de la Covid-19, le niveau en maths des élèves a chuté de plus de la moitié, enfin 20 %, enfin un truc comme ça",1
France – Exceptionnelle découverte dans une grotte des restes d'électeurs du PS,1
Thomas Pesquet publie un formidable cliché de vous aux toilettes depuis l'espace,1
Lyon – Une enquête indépendante révèle qu'aucun animal n'a en fait traversé la rue,1
Lyon – Chat qui traverse la rue : il s'agissait d'un chien,1
Lyon – Un chat a traversé la rue,1
Bitcoin – Les conseils de votre cousin,1
Bien vomir à l'arrière,1
Fallait-il commémorer Dark Vador ?,1
"Emmanuel Macron : "" Les classes fermeront au premier cas avéré de gauchisme """,1
"Pour faire face à la concurrence des bars, le Musée du Louvre installera une tireuse à bières devant la Joconde",1
Le Qatar déprogramme son spectacle de combat à mort d'ouvriers lors de la cérémonie d'ouverture de la coupe du monde 2022,1
100 pages de tribunes de militaires bien réacs,1
Jean Castex confirme la réouverture des restaurants à la mi-mai de 20h à 22h les soirs de pleine lune,1
Le MEDEF soupçonné d'organiser depuis des années des réunions non-mixtes entre riches,1
Fabriquer chez soi un variant de qualité,1
Jean-Pierre Bacri heureux d'être mort pour ne pas être forcé de se faire vacciner à l'AstraZeneca devant des caméras,1
Les connards annoncent la création d'une Super League de connards,1
Russie : Navalny condamné à 5 ans supplémentaires de camp pour avoir donné une mauvaise image des conditions de détention des camps,1
Christophe Leroy : ses meilleurs cafés gourmands à moins de 200€,1
8 idées pour dépenser les 4€ d'intérêt gagnés sur votre livret A en 2020,1
Hôpitaux : le gouvernement débloque en urgence 5000 éléments de langage pour pallier l'absence de lits,1
"Après un week-end de trois jours avec ses neveux, il prend rendez-vous pour une vasectomie",1
5 avions en papier à faire avec la nouvelle attestation,1
Un couple ambitieux envoie des faire-part pour son mariage en juin 2024,1
Il a profité du confinement pour lire l'arrière de toutes ses boîtes de céréales,1
Le gouvernement pourrait prendre de nouvelles mesures en cas de … oh et puis merde on s'en tape y'en a marre,1
5 vaccinodromes où partir cet été,1
Philippe Poutou surpris samedi soir dans un Flunch clandestin avec trois membres du NPA,1
Le gouvernement reconnaît avoir organisé plusieurs Conseils des ministres clandestins pendant la pandémie,1
Ces réunions non-mixtes qui interdisent les chiffres romains,1
"Le Gorafi, bientôt 10 ans, et encore quelques dents",1
"Pour attirer l'attention des pouvoirs publics, les chômeurs annoncent à leur tour organiser des réunions non-mixtes",1
Les réunions non-mixtes seraient à l'origine de la disparition des dinosaures,1
Spécial NFT : Devenez propriétaire de cette couverture totalement vide,1
"Pour désengorger les services de réanimation, le gouvernement passe commande de 2000 tapis de sol",1
Le gouvernement regrette le manque de solidarité des malades de la Covid-19 qui s'obstinent à mourir,1
Il ne porte pas de préservatif mais garde ses chaussettes,1
Un bureau de poste célèbre sa première demi-étoile d'avis positif sur Google,1
L'homme qui affirmait avoir compris les nouvelles mesures sanitaires du gouvernement va entrer au gouvernement,1
Eric Zemmour obligé de prendre un second travail pour payer l'amende de CNews,1
Réussir son rerereconfinement,1
Ce qu'il fallait retenir de la conférence de presse de Jean Castex,1
In senatu vociferatus: vetitum Gallico sermonibus latine,1
"Joe Biden répond à Vladimir Poutine "" Ta reum en slip """,1
L'argent élu personnalité préférée des notaires en 2020,1
"En l'absence d'un test PCR, il se voit refuser l'entrée dans l'au-delà",1
Il gâche sa première interaction depuis cinq mois en parlant de lui,1
"Pour prouver leur intégration, les migrants devront consommer chaque mois douze kilos de fromage de chèvre",1
"Jean Castex "" L'apparition de variants régionaux du coronavirus est une chance pour les territoires """,1
"Covid – Pour réduire les contaminations par postillons, l'allemand interdit au collège",1
"Selon une étude, l'eau ça mouille",1
Bien choisir sa famille royale,1
Samuel Étienne contraint de se justifier après avoir invité Cthulhu sur sa chaîne Twitch,1
Le Gorafi : ce qui va changer dans quelques semaines,1
Vous avez encore oublié de vider votre machine à laver,1
"Grâce à son détecteur de métaux, le robot Perseverance collecte 1 euro et une vieille Flik Flak© sur une plage de Mars",1
"Sur Twitter, Christine Boutin s'insurge contre le signe de la croix utilisé dans une addition",1
"Gabriel Attal : "" S'il fait beau depuis plusieurs jours, c'est grâce à l'action du gouvernement """,1
97% des hommes n'arrivent pas à trouver le clitoris géant devant la Tour Eiffel,1
Ils renoncent à faire un enfant pour se concentrer sur leur haine des enfants des autres,1
Le gouvernement publiera l'historique internet de ceux qui refusent de se faire vacciner,1
"Les cailloux, l'enquête interdite",1
"En manque de doses de vaccin, le gouvernement va injecter des applaudissements aux soignants",1
"Sondage : après les Daft Punk, 81% des Français craignent une séparation des Chevaliers du Fiel",1
Test – Quel âge avez-vous?,1
"Moins performant, le vaccin AstraZeneca va être rebaptisé FrancoisBayrou",1
"Pour y éviter les rassemblements, la mairie de Paris diffusera CNews à l'aide d'enceintes sur les quais de Seine",1
"Pour éviter un "" reconfinement "", le gouvernement propose "" un couvre-feu 24h/24 et 7j/7 pendant 6 semaines """,1
Récidive – Prison ferme pour un délinquant au casier judiciaire lourdement chargé,1
Olivier Véran veut faire un grand gratin s'il y a du rab de vaccin,1
100 astuces totalement illégales pour se faire un max de pognon,1
Reconfinement – Le gouvernement se donne encore 8 jours pour savoir s'il aurait fallu faire quelque chose il y a 3 semaines,1
Ce qu'il fallait retenir de l'allocution de Jean Castex,1
Le gouvernement va ordonner le parachutage de carcasses de viandes sur les écoles de Lyon,1
"Gérald Darmanin "" Défendre la viande à la cantine c'est défendre la laïcité """,1
Rançongiciel – Des pirates s'emparent du programme de 2017 d'Emmanuel Macron,1
Salto va autoriser son abonné à partager ses codes avec l'ensemble des Français,1
Covid19 – Emmanuel Macron signe un décret ordonnant que François Hollande soit vacciné tout en dernier,1
Ces connards qui seront vaccinés avant vous,1
Vincent Bolloré donnera un Ted Talk sur le management le mois prochain à Pyongyang,1
La Covid19 déjà vaccinée contre Nicolas Sarkozy,1
"Il n'a jamais acheté de Bitcoin et n'a donc jamais, ni gagné, ni perdu d'argent, il raconte",1
Kylian Mbappé offre les restes du FC Barcelone à son chien,1
Les députés En Marche proposent que le président de la république soit élu au suffrage universel direct par un cabinet de conseil,1
"Selon une étude, il est sûr, sûr qu'on nous prend pour des cons",1
Espace – Dieu dans un état grave après avoir été percuté par des débris spatiaux,1
Les animaux préhistoriques partouzeurs de droite,1
Test : Est-ce que tu viens pour les vacances ?,1
"Selon une étude du cabinet McKinsey, vous ne faites franchement aucun effort et tout est de votre faute",1
"Pour remonter le moral des Français, Jean Castex fera désormais ses annonces déguisé en tournesol",1
"Un marginal tape encore "" www. "" dans sa barre de recherche pour surfer sur internet",1
"Olivier Véran : "" Les filles qui se feront vacciner en discothèque auront droit à une conso gratuite """,1
Elon Musk crée un conducteur de Tesla qui ne dit pas à tout le monde qu'il roule en Tesla,1
Leur tour du monde à vélo remplacé par un weekend dans sa belle-famille en Lozère,1
Ces losers qui n'ont toujours pas attrapé la Covid-19,1
"Etats-Unis : Que faut-il retenir des 15 premiers jours de Champ et Major, les bergers allemands de Biden ?",1
Ce qu'il fallait retenir de l'allocution hebdomadaire de Jean Castex,1
"Selon une étude, avoir une petite Twingo ne voudrait pas dire que vous ayez un énorme pénis",1
TEST : Êtes-vous complotiste ou un mouton obéissant aux merdias ?,1
La jauge désormais limitée à 6 personnes à l'intérieur du cerveau de Francis Lalanne,1
Jeff Bezos redevient l'homme le plus riche du monde après avoir retrouvé un chèque de trois milliards dans son canapé,1
"Jugé inutile, le centre d'entraînement de l'OM bientôt transformé en centre de vaccination",1
"Emmanuel Macron : "" Je ne changerai plus d'avis sur le confinement jusqu'à ce soir 19 heures """,1
La Russie accusée d'ingérence dans le vote du budget participatif de la rénovation du rond-point de Saint-Germain-Le-Fouilloux,1
Comment le brocoli peut sauver la blockchain,1
"Désobéissance civile : Vachement impressionné par le courage des Français, le virus annonce qu'il cesse toute contamination en France",1
La fondation Bill Gates rappelle près d'un million de doses de vaccin en raison de nanopuces 5G défaillantes,1
"Le gouvernement refuse de parler d'un 3e confinement mais plutôt d'une "" unité ternaire de restriction de mobilité à durée limitée """,1
Génération identitaire – Le gouvernement furieux qu'un groupuscule lui ait volé toutes ses idées sur les migrants,1
"Inquiet de ses agissements, Gérald Darmanin envisage la dissolution de Francis Lalanne",1
Factcheck : Les personnes qui rigolaient en chuchotant dans le tram se moquaient bien de vous,1
TEST : Quel procureur êtes-vous ?,1
Les plus belles recettes de repas à 1 euro,1
Elle suit les conseils de son médecin alors qu'il ne présente même pas d'émission sur France 5,1
"Alibaba : Disparu, le milliardaire Jack Ma refait surface en tant qu'équipier dans un Quick de Rueil-Malmaison",1
Polémique après que Donald Trump a donné son pardon à l'ancien empereur et chancelier Palpatine,1
